De_CodFolha,De_DescFolha,De_CodEvento,De_DescEvento,De_TipoEvento,DataUltimaUtilizacao,Para_CodFolha,Para_DescFolha,Para_CodEvento,Para_DescEvento
8,PROVISAO DE 13º SALARIO,24380,BASE MED HX 50% STS,R,202310,,,,#N/D
8,PROVISAO DE 13º SALARIO,24385,BASE MED HX 100% STS,R,202310,,,,#N/D
8,PROVISAO DE 13º SALARIO,24390,BASE MED HORA NOTUR STS,R,202310,,,,#N/D
8,PROVISAO DE 13º SALARIO,24395,BASE MED HRS SOBRE AVISO,R,202310,,,,#N/D
8,PROVISAO DE 13º SALARIO,24400,BASE MED DSR HRS SOBRE AVISO,R,202310,,,,#N/D
8,PROVISAO DE 13º SALARIO,24405,BASE MED SOBRE AVISO PROV 13,R,202310,,,,#N/D
8,PROVISAO DE 13º SALARIO,24410,MED SOBRE AVISO PROV 13,R,202310,,,,#N/D
8,PROVISAO DE 13º SALARIO,24415,BASE MED ADIC NOT PROV 13,R,202310,,,,#N/D
8,PROVISAO DE 13º SALARIO,24420,MED GRATIF PROV 13º,R,202310,,,,#N/D
8,PROVISAO DE 13º SALARIO,24980,IND SIND DOS ENFERMEIROS,R,202310,,,,#N/D
10,BENEFICIOS,5140,VALE TRANSPORTE,D,202309,,#N/D,,#N/D
10,BENEFICIOS,10010,TOTAL DESCONTOS,R,202309,,#N/D,,#N/D
10,BENEFICIOS,10050,SALARIO CONTRATUAL,R,202310,,#N/D,,#N/D
10,BENEFICIOS,10480,6% REMUNERACAO (VALE TRANSPORTE),R,202310,,#N/D,,#N/D
10,BENEFICIOS,10490,VALOR TOTAL PASSES ONIBUS,R,202310,,#N/D,,#N/D
10,BENEFICIOS,22520,VALE TRANSPORTE RESULTADO,R,202310,,#N/D,,#N/D
10,BENEFICIOS,20000,QUANT DIAS TRAB MES,R,202310,,#N/D,,#N/D
10,BENEFICIOS,20020,QUANT DIAS FERIAS MES,R,202310,,#N/D,,#N/D
10,BENEFICIOS,20030,QUANT DIAS AFASTAMENTO MES,R,202310,,#N/D,,#N/D
10,BENEFICIOS,20031,NUM DIAS ATESTADO MEDICO  AUX DOENCA <=1,R,202310,,#N/D,,#N/D
10,BENEFICIOS,20032,NUM DIAS ATESTADO MEDICO  AUX DOENCA > 1,R,202310,,#N/D,,#N/D
10,BENEFICIOS,20033,NUM DIAS ATESTADO MEDICO ACID TRAB >15,R,202302,,#N/D,,#N/D
10,BENEFICIOS,20034,NUM DIAS ATESTADO MEDICO ACID TRAB <=15,R,202308,,#N/D,,#N/D
10,BENEFICIOS,20035,TOTAL NUM DIAS ATESTADO MEDICO,R,202310,,#N/D,,#N/D
10,BENEFICIOS,20220,QUANT PASSES ONIBUS,R,202310,,#N/D,,#N/D
10,BENEFICIOS,22780,QUANT DIAS NAO TRAB ADMISSAO,R,202310,,#N/D,,#N/D
10,BENEFICIOS,22790,QUANT DIAS NAO TRAB RESCISAO,R,202310,,#N/D,,#N/D
10,BENEFICIOS,23670,IND ESTAGIO,R,202310,,#N/D,,#N/D
11,PRO-LABORE,150,GRATIFICACAO,P,202212,10,MENSAL PRO-LABORE/DIRETOR,1910,GRATIFICACAO
11,PRO-LABORE,1080,PAGAMENTO,P,201908,10,MENSAL PRO-LABORE/DIRETOR,3435,PAGAMENTO
11,PRO-LABORE,430,PRÓ-LABORE,P,202310,10,MENSAL PRO-LABORE/DIRETOR,6000,PRO-LABORE
11,PRO-LABORE,5000,INSS,D,200407,10,MENSAL PRO-LABORE/DIRETOR,7200,INSS MES
11,PRO-LABORE,5660,INSS PRO-LABORE,D,202310,10,MENSAL PRO-LABORE/DIRETOR,7245,INSS PRO-LABORE
11,PRO-LABORE,5010,IRRF,D,202310,10,MENSAL PRO-LABORE/DIRETOR,7400,IRRF MES
11,PRO-LABORE,5820,SEGURO DE VIDA,D,201510,10,MENSAL PRO-LABORE/DIRETOR,8500,DESCONTO SEGURO DE VIDA
11,PRO-LABORE,5700,DESC PAGAMENTO,D,201908,10,MENSAL PRO-LABORE/DIRETOR,9815,DESCONTO PAGAMENTO INDEVIDO
11,PRO-LABORE,5680,ADIANTAMENTO DE PRÓ-LABORE,D,200606,10,MENSAL PRO-LABORE/DIRETOR,9825,DESCONTO ADIANTAMENTO PRO LABORE
11,PRO-LABORE,5690,ADIANTAMENTO PRÓ-LABORE MES ANTERIOR,D,200607,10,MENSAL PRO-LABORE/DIRETOR,9826,DIF DESCONTO ADIANTAMENTO PRO LABORE
11,PRO-LABORE,5170,DEVOLUCAO SALDO DEVEDOR,D,200308,10,MENSAL PRO-LABORE/DIRETOR,9990,INSUFICIENCIA SALDO MES ANTERIOR
11,PRO-LABORE,10000,TOTAL PROVENTOS,R,202310,10,MENSAL PRO-LABORE/DIRETOR,10000,TOTAL PROVENTOS
11,PRO-LABORE,10360,TOTAL PROVENTOS AUX III,R,202310,10,MENSAL PRO-LABORE/DIRETOR,10001,TOTAL DE PROVENTOS
11,PRO-LABORE,10385,TOTAL PROV IV,R,202310,10,MENSAL PRO-LABORE/DIRETOR,10005,TOTAL PROV IV
11,PRO-LABORE,10010,TOTAL DESCONTOS,R,202310,10,MENSAL PRO-LABORE/DIRETOR,10100,TOTAL DESCONTOS
11,PRO-LABORE,10100,SALARIO LIQUIDO,R,202310,10,MENSAL PRO-LABORE/DIRETOR,10200,LIQUIDO A RECEBER
11,PRO-LABORE,24910,COMPOSIÇÃO SALARIAL,R,202310,10,MENSAL PRO-LABORE/DIRETOR,11500,REMUNERACAO FIXA MENSAL
11,PRO-LABORE,10030,REND TRIB BRUTOS,R,202310,10,MENSAL PRO-LABORE/DIRETOR,13000,BASE BRUTA IRRF MES
11,PRO-LABORE,10070,BASE CALC IRRF MES,R,202310,10,MENSAL PRO-LABORE/DIRETOR,13000,BASE BRUTA IRRF MES
11,PRO-LABORE,10080,DEDUCOES IRRF MES,R,202310,10,MENSAL PRO-LABORE/DIRETOR,13600,DEDUCOES IRRF MES
11,PRO-LABORE,24950,DEDUÇOES IRRF MES,R,202310,10,MENSAL PRO-LABORE/DIRETOR,13600,DEDUCOES IRRF MES
11,PRO-LABORE,23010,DEDUCOES DEP IRRF,R,202310,10,MENSAL PRO-LABORE/DIRETOR,13650,DEDUCAO DEPENDENTE IRRF MES
11,PRO-LABORE,20040,QUANT DEP IRRF,R,202310,10,MENSAL PRO-LABORE/DIRETOR,13695,NUM DEP IMPOSTO RENDA
11,PRO-LABORE,24945,DEDUCOES IRRF MES DESCONTO SIMPLIFICADO,R,202310,10,MENSAL PRO-LABORE/DIRETOR,13699,VALOR DEDUCAO SIMPLIFICADA
11,PRO-LABORE,24170,GRATIFICAÇÕES,R,202212,10,MENSAL PRO-LABORE/DIRETOR,21755,NUM DIAS GRATIFICACAO
11,PRO-LABORE,24165,COMPLEMENTO SALARIAL,R,202304,10,MENSAL PRO-LABORE/DIRETOR,27399,COMPLEMENTO SALARIAL
12,RESCISAO COMPLEMENTAR,210,DIFERENCA SALARIAL,P,201806,8,RESCISAO COMP FORA DO MES,6,DIF SALARIO MENSAL
12,RESCISAO COMPLEMENTAR,350,DIF.SALARIAL REF. CONV.COLETIVA,P,201304,8,RESCISAO COMP FORA DO MES,6,DIF SALARIO MENSAL
12,RESCISAO COMPLEMENTAR,22730,DIF.REMUN.S/ CONV.COLETIVA,P,201308,8,RESCISAO COMP FORA DO MES,6,DIF SALARIO MENSAL
12,RESCISAO COMPLEMENTAR,1610,SALDO DE SALARIO,P,201811,8,RESCISAO COMP FORA DO MES,10,SALDO DE SALARIO
12,RESCISAO COMPLEMENTAR,120,INSAL 20% SOBRE PISO STS,P,201811,8,RESCISAO COMP FORA DO MES,30,ADICIONAL INSALUBRIDADE
12,RESCISAO COMPLEMENTAR,90,TRIENIO,P,201811,8,RESCISAO COMP FORA DO MES,205,TRIENIO
12,RESCISAO COMPLEMENTAR,100,QUINQUENIO,P,201811,8,RESCISAO COMP FORA DO MES,210,QUINQUENIO
12,RESCISAO COMPLEMENTAR,22680,HORAS EXTRAS 50%,P,201807,8,RESCISAO COMP FORA DO MES,600,HORAS EXTRAS 50%
12,RESCISAO COMPLEMENTAR,470,DIFERENÇA DE HORAS EXTRAS,P,201009,8,RESCISAO COMP FORA DO MES,601,DIF HORAS EXTRAS 50%
12,RESCISAO COMPLEMENTAR,540,HORAS EXTRAS NOTURNAS,P,201812,8,RESCISAO COMP FORA DO MES,860,HORAS EXTRAS NOTURNAS
12,RESCISAO COMPLEMENTAR,22830,DSR HORAS EXTRAS,P,201812,8,RESCISAO COMP FORA DO MES,885,DSR HORAS EXTRAS
12,RESCISAO COMPLEMENTAR,50,ADICIONAL NOTURNO,P,201007,8,RESCISAO COMP FORA DO MES,1100,ADICIONAL NOTURNO 20%
12,RESCISAO COMPLEMENTAR,23190,DIF.AD.NOTURNO ACM 01495-2008,P,200905,8,RESCISAO COMP FORA DO MES,1101,DIF ADICIONAL NOTURNO 20%
12,RESCISAO COMPLEMENTAR,150,GRATIFICACAO,P,201809,8,RESCISAO COMP FORA DO MES,1910,GRATIFICACAO
12,RESCISAO COMPLEMENTAR,160,GRATIFICACAO EXTRA,P,201404,8,RESCISAO COMP FORA DO MES,1940,GRATIFICACAO EXTRA
12,RESCISAO COMPLEMENTAR,200,ASSIDUIDADE,P,201811,8,RESCISAO COMP FORA DO MES,1960,ASSIDUIDADE
12,RESCISAO COMPLEMENTAR,22650,GRAT. ASSID/PONT. MES ANTERIOR,P,200502,8,RESCISAO COMP FORA DO MES,1961,DIF ASSIDUIDADE
12,RESCISAO COMPLEMENTAR,360,GRATIFICACAO FUNCAO,P,201811,8,RESCISAO COMP FORA DO MES,1980,GRATIFICACAO FUNCAO
12,RESCISAO COMPLEMENTAR,230,VALE CRECHE,P,201304,8,RESCISAO COMP FORA DO MES,2405,AUXILIO CRECHE
12,RESCISAO COMPLEMENTAR,22710,PIS REND/ABONO,P,200308,8,RESCISAO COMP FORA DO MES,2705,PIS RENDIMENTO/ABONO
12,RESCISAO COMPLEMENTAR,260,DESCONTO INDEVIDO,P,201811,8,RESCISAO COMP FORA DO MES,2715,DEVOLUCAO DE DESCONTO INDEVIDO
12,RESCISAO COMPLEMENTAR,1090,DESCONTO INDEVIDO REFEITÓRIO,P,201302,8,RESCISAO COMP FORA DO MES,2715,DEVOLUCAO DE DESCONTO INDEVIDO
12,RESCISAO COMPLEMENTAR,620,INDENIZAÇÃO ESTABILIDADE,P,201707,8,RESCISAO COMP FORA DO MES,3430,INDENIZAÇÃO ESTABILIDADE
12,RESCISAO COMPLEMENTAR,1010,FERIAS,P,201604,8,RESCISAO COMP FORA DO MES,4000,FERIAS 1 OCORRENCIA
12,RESCISAO COMPLEMENTAR,1030,1/3 CONSTITUCIONAL FERIAS,P,201604,8,RESCISAO COMP FORA DO MES,4005,1/3 FERIAS 1 OCORRENCIA
12,RESCISAO COMPLEMENTAR,3910,13. SALARIO MATERNIDADE,P,200404,8,RESCISAO COMP FORA DO MES,4910,13 SALARIO MATERNIDADE LEI 10710
12,RESCISAO COMPLEMENTAR,1580,AVISO PREVIO INDENIZADO,P,201811,8,RESCISAO COMP FORA DO MES,5020,AVISO PREVIO INDENIZADO
12,RESCISAO COMPLEMENTAR,1550,INDENIZACAO ADICIONAL - ART. 477,P,201409,8,RESCISAO COMP FORA DO MES,5090,INDENIZACAO ART 477 CLT
12,RESCISAO COMPLEMENTAR,1570,FERIAS VENCIDAS,P,201811,8,RESCISAO COMP FORA DO MES,5100,FERIAS VENCIDAS
12,RESCISAO COMPLEMENTAR,1510,FERIAS PROPORCIONAIS,P,201811,8,RESCISAO COMP FORA DO MES,5105,FERIAS PROPORCIONAIS
12,RESCISAO COMPLEMENTAR,580,FÉRIAS INDENIZADAS NA RESCISÃO,P,201606,8,RESCISAO COMP FORA DO MES,5110,FERIAS INDENIZADAS AVISO PREVIO
12,RESCISAO COMPLEMENTAR,1700,FERIAS S/ AVISO PREVIO INDENIZ,P,201811,8,RESCISAO COMP FORA DO MES,5110,FERIAS INDENIZADAS AVISO PREVIO
12,RESCISAO COMPLEMENTAR,3360,13º SALARIO PROPORCIONAL,P,201806,8,RESCISAO COMP FORA DO MES,5120,13 SALARIO PROPORCIONAL
12,RESCISAO COMPLEMENTAR,1590,13º SAL S/ AVISO PREV INDENIZ,P,201811,8,RESCISAO COMP FORA DO MES,5125,13 SALARIO INDENIZADO AVISO PREVIO
12,RESCISAO COMPLEMENTAR,1560,1/3 FERIAS RESCISAO,P,201811,8,RESCISAO COMP FORA DO MES,5180,1/3 FERIAS PROPORCIONAIS
12,RESCISAO COMPLEMENTAR,5020,FALTAS INJUSTIFICADAS,D,201009,8,RESCISAO COMP FORA DO MES,7000,DESCONTO FALTAS INJUSTIFICADAS
12,RESCISAO COMPLEMENTAR,270,DESCONTO INDEVIDO DE FALTAS,P,201112,8,RESCISAO COMP FORA DO MES,7002,DEV FALTAS INJUSTIFICADAS
12,RESCISAO COMPLEMENTAR,5330,DESCONTO REPOUSO REMUNERADO,D,201009,8,RESCISAO COMP FORA DO MES,7095,DESCONTO DSR FALTAS E ATRASOS
12,RESCISAO COMPLEMENTAR,5200,ATRASOS,D,201604,8,RESCISAO COMP FORA DO MES,7100,ATRASOS
12,RESCISAO COMPLEMENTAR,5000,INSS,D,201812,8,RESCISAO COMP FORA DO MES,7200,INSS MES
12,RESCISAO COMPLEMENTAR,5050,INSS 13º SALARIO,D,201806,8,RESCISAO COMP FORA DO MES,7210,INSS 13 SALARIO
12,RESCISAO COMPLEMENTAR,5010,IRRF,D,201807,8,RESCISAO COMP FORA DO MES,7400,IRRF MES
12,RESCISAO COMPLEMENTAR,6020,MENSALIDADE SINDICAL - STS,D,201404,8,RESCISAO COMP FORA DO MES,7820,MENSALIDADE SINDICAL
12,RESCISAO COMPLEMENTAR,5230,DESCONTO AVISO PREVIO,D,201010,8,RESCISAO COMP FORA DO MES,8000,DESCONTO AVISO PREVIO
12,RESCISAO COMPLEMENTAR,5140,VALE TRANSPORTE,D,201604,8,RESCISAO COMP FORA DO MES,8400,VALE TRANSPORTE
12,RESCISAO COMPLEMENTAR,5142,DEV VALE TRANSPORTE,P,201812,8,RESCISAO COMP FORA DO MES,8402,DEV VALE TRANSPORTE
12,RESCISAO COMPLEMENTAR,5720,DESCONTO INDEVIDO V.TRANSPORTE,P,201403,8,RESCISAO COMP FORA DO MES,8402,DEV VALE TRANSPORTE
12,RESCISAO COMPLEMENTAR,5790,PLANO DE ASSISTÊNCIA ODONTOLÓGICA,D,201009,8,RESCISAO COMP FORA DO MES,8535,PLANO DE ASSISTÊNCIA ODONTOLÓGICA
12,RESCISAO COMPLEMENTAR,5750,EMPRÉSTIMO PESSOAL C/DESC. FOLHA PAGAMEN,D,200812,8,RESCISAO COMP FORA DO MES,8565,EMPRÉSTIMO PESSOAL C/DESC. FOLHA PAGAMEN
12,RESCISAO COMPLEMENTAR,5250,VALE,D,201112,8,RESCISAO COMP FORA DO MES,9005,VALE
12,RESCISAO COMPLEMENTAR,6030,VALOR INCONTROVERSO PAGO EM JUIZO,D,201409,8,RESCISAO COMP FORA DO MES,9820,OUTROS DESCONTOS
12,RESCISAO COMPLEMENTAR,5100,DESC ADIANT FERIAS,D,201103,8,RESCISAO COMP FORA DO MES,9900,DESCONTO ADIANTAMENTO FERIAS MES I
12,RESCISAO COMPLEMENTAR,10000,TOTAL PROVENTOS,R,201812,8,RESCISAO COMP FORA DO MES,10000,TOTAL PROVENTOS
12,RESCISAO COMPLEMENTAR,10360,TOTAL PROVENTOS AUX III,R,201812,8,RESCISAO COMP FORA DO MES,10001,TOTAL DE PROVENTOS
12,RESCISAO COMPLEMENTAR,10365,TOTAL PROVENTOS AUX I,R,201812,8,RESCISAO COMP FORA DO MES,10003,TOTAL PROVENTOS AUX I
12,RESCISAO COMPLEMENTAR,10385,TOTAL PROV IV,R,201812,8,RESCISAO COMP FORA DO MES,10005,TOTAL PROV IV
12,RESCISAO COMPLEMENTAR,10010,TOTAL DESCONTOS,R,201812,8,RESCISAO COMP FORA DO MES,10100,TOTAL DESCONTOS
12,RESCISAO COMPLEMENTAR,10100,SALARIO LIQUIDO,R,201812,8,RESCISAO COMP FORA DO MES,10200,LIQUIDO A RECEBER
12,RESCISAO COMPLEMENTAR,10050,SALARIO CONTRATUAL,R,201812,8,RESCISAO COMP FORA DO MES,11000,SALARIO CONTRATUAL
12,RESCISAO COMPLEMENTAR,10980,INSAL 40% SOBRE PISO SAL. RESULTADO,R,201304,8,RESCISAO COMP FORA DO MES,11030,RES INSALUBRIDADE
12,RESCISAO COMPLEMENTAR,10520,TRIENIO RESULTADO,R,201101,8,RESCISAO COMP FORA DO MES,11205,RES TRIENIO
12,RESCISAO COMPLEMENTAR,10540,QUINQUENIO RESULTADO,R,201101,8,RESCISAO COMP FORA DO MES,11210,RES QUINQUENIO
12,RESCISAO COMPLEMENTAR,10120,BASE CALC FERIAS,R,201812,8,RESCISAO COMP FORA DO MES,11400,BASE FERIAS
12,RESCISAO COMPLEMENTAR,10170,BASE CALC 13º SALARIO,R,201809,8,RESCISAO COMP FORA DO MES,11415,BASE 13 SALARIO
12,RESCISAO COMPLEMENTAR,10130,BASE CALC AFASTAMENTO,R,201812,8,RESCISAO COMP FORA DO MES,11430,BASE AFASTAMENTO
12,RESCISAO COMPLEMENTAR,10790,BASE CALCULO ADICIONAL NOTURNO,R,201806,8,RESCISAO COMP FORA DO MES,11525,BASE SALARIO HORA EXTRA E AD NOTURNO
12,RESCISAO COMPLEMENTAR,22820,VALOR TOTAL HORAS EXTRAS,R,201812,8,RESCISAO COMP FORA DO MES,11530,BASE VALOR HORAS EXTRAS MES
12,RESCISAO COMPLEMENTAR,20090,QUANT HORAS TRAB MES (JORNADA TRABALHO),R,201812,8,RESCISAO COMP FORA DO MES,11600,CARGA HORARIA MENSAL
12,RESCISAO COMPLEMENTAR,10020,SALARIO CONT. INSS,R,201812,8,RESCISAO COMP FORA DO MES,12000,BASE INSS MES
12,RESCISAO COMPLEMENTAR,10035,SALARIO CONT. INSS AUX,R,201812,8,RESCISAO COMP FORA DO MES,12001,BASE INSS AUX
12,RESCISAO COMPLEMENTAR,10190,SAL CONTRIB INSS 13º SALARIO,R,201812,8,RESCISAO COMP FORA DO MES,12115,BASE INSS 13 SALARIO
12,RESCISAO COMPLEMENTAR,10110,SAL CONTRIB INSS ATE O TETO,R,201812,8,RESCISAO COMP FORA DO MES,12200,BASE INSS LIMITE TETO INSS
12,RESCISAO COMPLEMENTAR,10030,REND TRIB BRUTOS,R,201811,8,RESCISAO COMP FORA DO MES,13000,BASE BRUTA IRRF MES
12,RESCISAO COMPLEMENTAR,10070,BASE CALC IRRF MES,R,201809,8,RESCISAO COMP FORA DO MES,13000,BASE BRUTA IRRF MES
12,RESCISAO COMPLEMENTAR,10080,DEDUCOES IRRF MES,R,201811,8,RESCISAO COMP FORA DO MES,13600,DEDUCOES IRRF MES
12,RESCISAO COMPLEMENTAR,23010,DEDUCOES DEP IRRF,R,201811,8,RESCISAO COMP FORA DO MES,13650,DEDUCAO DEPENDENTE IRRF MES
12,RESCISAO COMPLEMENTAR,20040,QUANT DEP IRRF,R,201811,8,RESCISAO COMP FORA DO MES,13695,NUM DEP IMPOSTO RENDA
12,RESCISAO COMPLEMENTAR,10040,BASE CALC FGTS MES,R,201812,8,RESCISAO COMP FORA DO MES,14000,BASE FGTS MES
12,RESCISAO COMPLEMENTAR,10075,BASE CALC FGTS MES AUX,R,201812,8,RESCISAO COMP FORA DO MES,14005,BASE SAL POS FGTS
12,RESCISAO COMPLEMENTAR,10260,BASE CALC FGTS 13º SALARIO,R,201806,8,RESCISAO COMP FORA DO MES,14100,BASE FGTS 13 SALARIO
12,RESCISAO COMPLEMENTAR,11850,BASE CALC FGTS RESCISAO,R,201812,8,RESCISAO COMP FORA DO MES,14200,BASE FGTS RESCISAO
12,RESCISAO COMPLEMENTAR,11860,BASE CALC FGTS 13. RESCISAO,R,201806,8,RESCISAO COMP FORA DO MES,14205,BASE FGTS 13 RESCISAO
12,RESCISAO COMPLEMENTAR,11880,BASE CALC FGTS 13. INDENIZADO,R,201811,8,RESCISAO COMP FORA DO MES,14205,BASE FGTS 13 RESCISAO
12,RESCISAO COMPLEMENTAR,11870,BASE CALC FGTS INDENIZADO,R,201811,8,RESCISAO COMP FORA DO MES,14210,BASE FGTS INDENIZADO
12,RESCISAO COMPLEMENTAR,10090,FGTS MES,R,201812,8,RESCISAO COMP FORA DO MES,14300,FGTS MES
12,RESCISAO COMPLEMENTAR,10270,FGTS 13º SALARIO,R,201604,8,RESCISAO COMP FORA DO MES,14305,FGTS 13 SALARIO
12,RESCISAO COMPLEMENTAR,1520,FGTS 13º SALARIO RES. P/GRFP,R,201806,8,RESCISAO COMP FORA DO MES,14308,+FGTS 13 SALARIO
12,RESCISAO COMPLEMENTAR,22760,FGTS MULTA RESCISAO 40% GRRF,R,201811,8,RESCISAO COMP FORA DO MES,14313,+FGTS MULTA 40% RESCISAO
12,RESCISAO COMPLEMENTAR,22750,FGTS RESCISAO P/ GRFP,R,201812,8,RESCISAO COMP FORA DO MES,14350,GRRF-FGTS RESCISAO
12,RESCISAO COMPLEMENTAR,11890,FGTS RESCISAO INDENIZADO P/ GRFP,R,201811,8,RESCISAO COMP FORA DO MES,14360,GRRF-FGTS INDENIZADO RESCISAO
12,RESCISAO COMPLEMENTAR,11900,FGTS 13. SAL INDENIZADO,R,201811,8,RESCISAO COMP FORA DO MES,14365,GRRF-FGTS 13º SALARIO INDENIZADO RESCISA
12,RESCISAO COMPLEMENTAR,10300,SALDO FGTS BANCO,R,201805,8,RESCISAO COMP FORA DO MES,14405,FGTS - SALDO FGTS ACUMULADO BANCO
12,RESCISAO COMPLEMENTAR,20000,QUANT DIAS TRAB MES,R,201805,8,RESCISAO COMP FORA DO MES,20005,NUM DIAS TRABALHADOS MES
12,RESCISAO COMPLEMENTAR,10510,QUANT TRIENIOS,R,201809,8,RESCISAO COMP FORA DO MES,20205,NUM TRIENIOS
12,RESCISAO COMPLEMENTAR,10530,QUANT QUINQUENIOS,R,201811,8,RESCISAO COMP FORA DO MES,20210,NUM QUINQUENIOS
12,RESCISAO COMPLEMENTAR,20070,QUANT HORAS EXTRAS 50%,R,200901,8,RESCISAO COMP FORA DO MES,20600,QTD HORAS EXTRAS 50%
12,RESCISAO COMPLEMENTAR,22670,QUANT H EXT 50%,R,201612,8,RESCISAO COMP FORA DO MES,20600,QTD HORAS EXTRAS 50%
12,RESCISAO COMPLEMENTAR,20230,QUANT HORAS EXTRAS NOTURNA,R,201812,8,RESCISAO COMP FORA DO MES,20860,QTD HORAS EXTRAS NOTURNAS
12,RESCISAO COMPLEMENTAR,20210,QUANT HORAS ADICIONAL NOTURNO,R,201009,8,RESCISAO COMP FORA DO MES,21100,QTD ADICIONAL NOTURNO 20%
12,RESCISAO COMPLEMENTAR,20060,QUANT DIAS FALTAS INJUSTIFICADAS,R,200904,8,RESCISAO COMP FORA DO MES,21400,QTD. DIAS FALTAS INJUSTIFICADAS
12,RESCISAO COMPLEMENTAR,22790,QUANT DIAS NAO TRAB RESCISAO,R,201812,8,RESCISAO COMP FORA DO MES,21609,NUM DIAS NAO TRAB RESCISAO
12,RESCISAO COMPLEMENTAR,22810,QUANT DIAS NAO UTEIS DSR,R,201812,8,RESCISAO COMP FORA DO MES,21610,NUM DIAS DSR ( DOMINGOS / FERIADOS )
12,RESCISAO COMPLEMENTAR,22770,QUANT DIAS UTEIS DSR,R,201812,8,RESCISAO COMP FORA DO MES,21611,NUM DIAS UTEIS DSR
12,RESCISAO COMPLEMENTAR,20170,QUANT MESES 13º SALARIO,R,200904,8,RESCISAO COMP FORA DO MES,21700,NUM AVOS 13 SALARIO
12,RESCISAO COMPLEMENTAR,20160,QUANT MESES 13º SALARIO RESCISAO,R,200304,8,RESCISAO COMP FORA DO MES,21705,NUM AVOS 13 SALARIO RESCISAO
12,RESCISAO COMPLEMENTAR,20180,QUANT MESES FERIAS PROPORCIONAIS,R,201812,8,RESCISAO COMP FORA DO MES,21710,NUM AVOS FERIAS PROPORCIONAIS
12,RESCISAO COMPLEMENTAR,20190,QUANT FERIAS VENCIDAS,R,200608,8,RESCISAO COMP FORA DO MES,25697,NUM FERIAS VENCIDAS
12,RESCISAO COMPLEMENTAR,20400,QUAT MAX DIAS GOZO FER PROP,R,201812,8,RESCISAO COMP FORA DO MES,25700,NUM MAX DIAS GOZO FER PROPORCIONAIS
12,RESCISAO COMPLEMENTAR,23140,NUM DIAS CORRETO MES,R,201812,8,RESCISAO COMP FORA DO MES,25986,NUM DIAS CORRETOS MES
12,RESCISAO COMPLEMENTAR,23145,BUSCA DIAS LICENÇA GESTANTE,R,201010,8,RESCISAO COMP FORA DO MES,26165,BUSCA DIAS LICENCA GESTANTE
12,RESCISAO COMPLEMENTAR,11790,INDICADOR MATERNIDADE < 01.09.2003,R,201805,8,RESCISAO COMP FORA DO MES,26180,INDICADOR MATERNIDADE < 01/09/2003
12,RESCISAO COMPLEMENTAR,10560,INDIC INSAL 20% SOBRE SALARIO MINIMO,R,201812,8,RESCISAO COMP FORA DO MES,27100,INDIC INSAL 20% SOBRE SALARIO MINIMO
12,RESCISAO COMPLEMENTAR,10590,INSAL 20% SOBRE PISO SAL RESULTADO,R,201812,8,RESCISAO COMP FORA DO MES,27104,INSAL 20% SOBRE PISO SAL RESULTADO
12,RESCISAO COMPLEMENTAR,10620,VALOR GRATIFICACAO,R,201807,8,RESCISAO COMP FORA DO MES,27110,VALOR GRATIFICACAO
12,RESCISAO COMPLEMENTAR,10660,QUANT MEDIA HORAS EXTRAS 50% (13º),R,201312,8,RESCISAO COMP FORA DO MES,27120,QUANT MEDIA HORAS EXTRAS 50% (13º)
12,RESCISAO COMPLEMENTAR,10690,MEDIA HORAS EXTRAS 50% 13º SALARIO,R,201312,8,RESCISAO COMP FORA DO MES,27121,MEDIA HORAS EXTRAS 50% 13º SALARIO
12,RESCISAO COMPLEMENTAR,10710,MEDIA ADICIONAL NOTURNO FERIAS,R,201312,8,RESCISAO COMP FORA DO MES,27123,MEDIA ADICIONAL NOTURNO FERIAS
12,RESCISAO COMPLEMENTAR,10780,MEDIA ADICIONAL NOTURNO 13º SALARIO,R,201312,8,RESCISAO COMP FORA DO MES,27124,MEDIA ADICIONAL NOTURNO 13º SALARIO
12,RESCISAO COMPLEMENTAR,10800,QUANT MEDIA ADIC NOTURNO (FERIAS),R,201312,8,RESCISAO COMP FORA DO MES,27125,QUANT MEDIA ADIC NOTURNO (FERIAS)
12,RESCISAO COMPLEMENTAR,10810,QUANT MEDIA HORAS EXTRAS 50% (FERIAS),R,201312,8,RESCISAO COMP FORA DO MES,27126,QUANT MEDIA HORAS EXTRAS 50% (FERIAS)
12,RESCISAO COMPLEMENTAR,10830,MEDIA HORAS EXTRAS 50% FERIAS,R,201312,8,RESCISAO COMP FORA DO MES,27127,MEDIA HORAS EXTRAS 50% FERIAS
12,RESCISAO COMPLEMENTAR,10860,MEDIA ADICIONAL NOTURNO RESCISAO,R,200608,8,RESCISAO COMP FORA DO MES,27130,MEDIA ADICIONAL NOTURNO RESCISAO
12,RESCISAO COMPLEMENTAR,10870,MEDIA HORAS EXTRAS 50% RESCISAO,R,200608,8,RESCISAO COMP FORA DO MES,27131,MEDIA HORAS EXTRAS 50% RESCISAO
12,RESCISAO COMPLEMENTAR,10890,MAIOR REMUNERACAO,R,201811,8,RESCISAO COMP FORA DO MES,27133,MAIOR REMUNERACAO
12,RESCISAO COMPLEMENTAR,10970,INDIC INSAL 40% SOBRE SALARIO MINIMO,R,201304,8,RESCISAO COMP FORA DO MES,27137,INDIC INSAL 40% SOBRE SALARIO MINIMO
